Fecha		Ap	Pb   ENSO
03/11/2011       144.76              85.23414443        -1
04/11/2011       137.39              92.13879117        -1
05/11/2011       173.76              70.73333855        -1
06/11/2011       214.98              68.60641398        -1
07/11/2011       175.04              66.37471481        -1
08/11/2011       205.15              80.89647562        -1
09/11/2011       207.02              77.20840938        -1
10/11/2011       165.44              77.48082337        -1
11/11/2011       190.08              89.81279485        -1
12/11/2011       251.89              77.33413891        -1
13/11/2011       230.31              62.52948666        -1
14/11/2011       223.58              59.65866237        -1
15/11/2011       261.17              81.14793468        -1
16/11/2011       250.78              86.38666513        -1
17/11/2011       325.61               83.4215437        -1
18/11/2011       410.67              85.50655842        -1
19/11/2011       364.87              69.44461086        -1
20/11/2011       377.13              54.53518399        -1
21/11/2011       342.79              80.58215179        -1
22/11/2011       303.75              73.15363201        -1
23/11/2011        304.4              70.51331187        -1
24/11/2011       316.02              80.06875621        -1
25/11/2011       261.16              57.41648574        -1
26/11/2011       245.99              69.47604324        -1
27/11/2011        265.7              52.45016927        -1
28/11/2011       274.93               77.6065529        -1
29/11/2011        350.1              84.55310948        -1
30/11/2011       311.13              77.80562466        -1
01/12/2011       305.87               69.2458712        -1
02/12/2011       277.08              77.97855075        -1
03/12/2011       267.17              52.67777666        -1
04/12/2011       252.05               47.9201878        -1
05/12/2011       322.04              60.73229113        -1
06/12/2011       313.29              60.25235892        -1
07/12/2011       350.57              59.58462715        -1
08/12/2011       397.12              46.65775742        -1
09/12/2011       270.06               49.5582173        -1
10/12/2011       248.04              45.68745969        -1
11/12/2011       243.69              45.84395933        -1
12/12/2011       312.91              54.15930652        -1
13/12/2011       288.23              68.65117259        -1
14/12/2011       243.22              66.72101044        -1
15/12/2011       299.07              68.93287193        -1
16/12/2011       266.96              71.89593166        -1
17/12/2011       249.32              52.51084372        -1
18/12/2011       221.77              48.32708684        -1
19/12/2011       237.32               50.0277162        -1
20/12/2011       235.77              56.55896757        -1
21/12/2011       168.61              53.18900879        -1
22/12/2011       147.29              65.43771345        -1
23/12/2011       137.68              61.00355716        -1
24/12/2011       152.97              48.61921949        -1
25/12/2011       141.26               43.1208657        -1
26/12/2011       162.29              61.37915628        -1
27/12/2011       166.54              74.11822646        -1
28/12/2011        134.5              70.72740106        -1
29/12/2011       191.83              72.99142909        -1
30/12/2011       132.67              64.46741572        -1
31/12/2011        127.6              57.70663155        -1
01/01/2012       108.05              44.19503729      -0.9
02/01/2012       109.18              57.99109767      -0.9
03/01/2012       174.77              62.35156421      -0.9
04/01/2012       142.51              59.83471535      -0.9
05/01/2012       179.38              60.05222081      -0.9
06/01/2012       161.23              52.28416879      -0.9
07/01/2012       137.03              53.98278283      -0.9
08/01/2012       120.55              48.03763368      -0.9
09/01/2012       111.31              52.73989451      -0.9
10/01/2012       107.75              60.18686704      -0.9
11/01/2012          110              59.37898963      -0.9
12/01/2012        97.77              58.68504365      -0.9
13/01/2012        97.05              52.61560567      -0.9
14/01/2012       143.12              53.31990906      -0.9
15/01/2012       136.53              46.71188614      -0.9
16/01/2012       106.55              54.89423427      -0.9
17/01/2012       108.01              72.42931702      -0.9
18/01/2012       167.22                101.64755      -0.9
19/01/2012       141.09              93.85878319      -0.9
20/01/2012        130.8              43.20072663      -0.9
21/01/2012       141.83              46.79474536      -0.9
22/01/2012       157.06              51.75594125      -0.9
23/01/2012       139.46               54.6249418      -0.9
24/01/2012       136.53              53.72384776      -0.9
25/01/2012       126.65              63.59445253      -0.9
26/01/2012       119.89              62.57942706      -0.9
27/01/2012       112.59              53.24740724      -0.9
28/01/2012       103.31              42.79678792      -0.9
29/01/2012       119.17                 42.30999      -0.9
30/01/2012       128.27              45.87293652      -0.9
31/01/2012       130.43              42.62071208      -0.9
01/02/2012       101.13              43.97885564      -0.6
02/02/2012        94.35              44.80242972      -0.6
03/02/2012        79.19              48.19967278      -0.6
04/02/2012        83.91              48.76587996      -0.6
05/02/2012        92.84              53.44995752      -0.6
06/02/2012       181.09              51.18512881      -0.6
07/02/2012       136.28              46.39810449      -0.6
08/02/2012       170.75              47.10843713      -0.6
09/02/2012       124.94              46.89224894      -0.6
10/02/2012       103.07              45.71865588      -0.6
11/02/2012        100.8              51.89546145      -0.6
12/02/2012        95.06              59.34880683      -0.6
13/02/2012        82.56              73.07160987      -0.6
14/02/2012        89.46                79.866096      -0.6
15/02/2012        83.98              81.85296845      -0.6
